Acre,Crop,Rainfall,Humidity,Temperature,PH,Fertilizer,Yield,Rainfall_norm,Humidity_norm,Temperature_norm,PH_norm,Fertilizer_norm,Factor_Sum
3.15,Peas,748.32,86.15,29.27,5.87,57.52,1.7340924749415982,0.5805704188961678,0.8719573191063691,0.42699999999999994,0.18500000000000005,0.6880000000000001,0.5505055476005074
1.06,Sorghum,473.98,80.93,31.36,6.17,34.8,0.40537957148850756,0.12326849027354109,0.6978992997665892,0.6359999999999999,0.33499999999999996,0.11999999999999993,0.382433558008026
2.03,Brinjal,680.39,65.12,33.06,6.93,66.76,1.249692498732874,0.4673367671817439,0.1707235745248418,0.8060000000000003,0.7149999999999999,0.9190000000000002,0.6156120683413172
2.8,Onion,969.13,60.77,32.38,5.97,65.96,1.5939378119949066,0.9486422963444516,0.025675225075025117,0.7380000000000002,0.23499999999999988,0.8989999999999998,0.5692635042838953
3.77,Tomato,651.14,67.8,25.35,6.87,66.01,1.7333827764590193,0.41857945358470433,0.2600866955651883,0.03500000000000014,0.685,0.9002500000000001,0.4597832298299786
3.93,Chilli,918.03,87.47,32.31,6.49,44.41,2.6454282869318946,0.8634628527612475,0.9159719906635546,0.7310000000000002,0.4950000000000001,0.3602499999999999,0.6731369686849604
4.98,Maize,553.86,80.04,32.2,5.68,49.69,2.217986959366397,0.25642179660282377,0.6682227409136382,0.7200000000000003,0.08999999999999986,0.49224999999999997,0.44537890750329245
2.15,Chilli,742.55,87.58,25.99,6.27,34.6,0.8985246414734244,0.5709523095130935,0.9196398799599868,0.09899999999999984,0.3849999999999998,0.11500000000000003,0.417918437894616
3.15,Sugarcane,906.31,73.38,26.5,7.24,32.04,1.4874774422930694,0.843926588988348,0.4461487162387462,0.15,0.8700000000000001,0.050999999999999976,0.4722150610454189
3.13,Banana,952.41,88.1,32.88,7.48,32.35,2.3127572767222713,0.9207714490506907,0.9369789929976658,0.7880000000000003,0.9900000000000002,0.05875000000000004,0.7389000884096714
2.62,Onion,691.49,73.89,30.59,6.24,52.75,1.2820938179539259,0.4858395425980564,0.46315438479493176,0.5589999999999999,0.3700000000000001,0.56875,0.48934878547859767
1.68,Rice,783.81,66.13,33.22,5.61,42.86,0.6863239353206748,0.6397292927272423,0.20440146715571847,0.8219999999999998,0.05500000000000016,0.3215,0.4085261519765922
4.91,Papaya,401.79,64.54,26.85,5.76,53.18,1.029938851773587,0.002933773399343314,0.15138379459819964,0.18500000000000014,0.1299999999999999,0.5795,0.20976351359950857
4.41,Cotton,551.93,89.81,25.31,7.08,53.71,2.3469602343866502,0.2532046473637712,0.9939979993331113,0.03099999999999987,0.79,0.59275,0.5321905293393765
2.99,Groundnut,567.23,70.02,26.62,6.81,66.28,1.397418266349867,0.27870847293760737,0.3341113704568189,0.1620000000000001,0.6549999999999998,0.907,0.4673639686788853
3.41,Carrot,456.1,64.8,29.53,6.07,65.29,1.2779093468310265,0.09346401960294051,0.16005335111703894,0.4530000000000001,0.28500000000000014,0.8822500000000002,0.374753474143996
1.91,Brinjal,567.82,60.25,30.23,6.28,58.74,0.7332597211472185,0.27969195379306905,0.008336112037345784,0.523,0.3900000000000001,0.7185,0.383905613166083
3.18,Mustard,592.67,68.57,33.58,7.12,62.74,1.967387615882329,0.3211148338917504,0.2857619206402132,0.8579999999999999,0.81,0.8185,0.6186753509063927
3.78,Brinjal,981.26,86.67,32.16,6.33,30.13,2.2622607716512424,0.9688619959660615,0.8892964321440482,0.7159999999999996,0.41500000000000004,0.003249999999999975,0.5984816856220219
3.06,Chilli,801.16,76.02,34.9,7.01,30.62,1.8135569544214223,0.6686502975446316,0.5341780593531177,0.9899999999999999,0.7549999999999999,0.015500000000000024,0.5926656713795497
4.96,Sugarcane,655.6,78.97,25.79,6.09,48.34,1.875929618811278,0.4260139020853128,0.632544181393798,0.07899999999999992,0.29499999999999993,0.4585000000000001,0.37821161669582215
3.45,Sorghum,992.83,87.67,26.3,6.95,56.15,2.359481980743469,0.988148222233335,0.9226408802934314,0.13000000000000006,0.7250000000000001,0.6537499999999999,0.6839078205053533
2.48,Brinjal,491.94,75.39,25.84,6.43,61.76,0.9966511761645429,0.15320631428047543,0.5131710570190064,0.08399999999999999,0.46499999999999986,0.7939999999999999,0.40187547425989634
4.09,Brinjal,685.63,85.15,30.38,6.59,47.89,2.3271562424049086,0.4760714107116067,0.838612870956986,0.5379999999999999,0.5449999999999999,0.44725000000000004,0.5689868563337185
1.68,Maize,788.24,69.71,27.67,6.7,67.61,0.9334544772864313,0.6471137337267256,0.32377459153051,0.2670000000000002,0.6000000000000001,0.94025,0.5556276650514472
2.54,Sugarcane,433.35,89.31,31.84,6.4,62.6,1.5147886594394517,0.055541664583020865,0.9773257752584197,0.6839999999999999,0.4500000000000002,0.8150000000000001,0.596373487968288
2.39,Mustard,830.2,62.36,26.33,6.43,34.11,0.7153272180953101,0.7170575586337951,0.07869289763254418,0.13299999999999984,0.46499999999999986,0.10274999999999998,0.2993000912532678
2.73,Wheat,459.92,81.74,26.03,6.03,47.61,0.8916125095225355,0.09983164141287866,0.7249083027675891,0.10300000000000012,0.2650000000000001,0.44025,0.3265979888360936
4.13,Rice,484.17,79.82,29.6,7.47,69.8,2.67718274172692,0.14025437148905676,0.6608869623207735,0.46000000000000013,0.9849999999999999,0.9949999999999999,0.6482282667619661
2.94,Chilli,495.81,65.75,28.76,7.31,46.4,1.2009240609653302,0.1596572819256222,0.191730576858953,0.37600000000000017,0.9049999999999998,0.41,0.408477571756915
4.18,Pulses,957.33,71.67,33.29,6.55,45.45,2.5567825973198026,0.9289726792352186,0.3891297099033012,0.829,0.5249999999999999,0.3862500000000001,0.611670477827704
3.31,Cotton,809.94,69.38,33.38,5.57,41.76,1.4319435683996928,0.6832858262072644,0.3127709236412136,0.8380000000000003,0.03500000000000014,0.29399999999999993,0.4326113499696957
2.37,Papaya,793.26,62.83,26.17,5.84,49.46,0.7220662143822575,0.6554816555816705,0.09436478826275421,0.11700000000000017,0.16999999999999993,0.48650000000000004,0.304669288768885
4.24,Onion,733.3,77.54,33.12,7.21,59.19,2.9994989180576486,0.5555333299994998,0.5848616205401803,0.8119999999999997,0.855,0.7297499999999999,0.7074289901079359
1.95,Brinjal,575.68,89.81,30.64,7.36,31.9,1.10303384818418,0.2927939190878631,0.9939979993331113,0.5640000000000001,0.9300000000000002,0.047499999999999966,0.5656583836841949
1.9,Pumpkin,772.53,76.79,30.04,5.82,63.43,1.0186013075582825,0.6209264723041789,0.559853284428143,0.5039999999999999,0.16000000000000014,0.83575,0.5361059513464644
3.02,Chilli,646.09,76.36,25.95,6.97,66.7,1.6327187243553354,0.41016152422863433,0.5455151717239081,0.09499999999999993,0.7349999999999999,0.9175000000000001,0.5406353391905084
2.04,Carrot,487.25,61.21,32.4,6.75,61.24,0.9513479849370537,0.14538847493790738,0.04034678226075362,0.7399999999999999,0.625,0.781,0.4663470514397322
1.04,Cabbage,813.76,64.18,25.6,6.11,66.63,0.43883491418657783,0.6896534480172025,0.13937979326442174,0.060000000000000143,0.30500000000000016,0.9157499999999998,0.42195664825632484
3.59,Papaya,477.75,75.4,27.78,6.37,33.8,1.0418591182436177,0.1295527662482706,0.5135045015005004,0.27800000000000014,0.43500000000000005,0.09499999999999993,0.29021145354975425
3.04,Maize,514.4,89.56,25.95,6.85,48,1.456954747657186,0.19064526345618507,0.9856618872957655,0.09499999999999993,0.6749999999999998,0.45,0.47926143015039013
2.78,Cotton,890.62,86.3,30.31,5.7,32.84,1.3325827986391356,0.817772665899885,0.8769589863287763,0.5309999999999999,0.10000000000000009,0.07100000000000009,0.47934633044573227
4.87,Pulses,796.07,70.21,31.45,5.88,63.47,2.6028810819403305,0.6601656915203947,0.34044681560520157,0.6449999999999999,0.18999999999999995,0.83675,0.5344725014251192
3.28,Wheat,778.59,76.29,33.91,5.57,68.1,2.0025771354125035,0.631027987531463,0.5431810603534515,0.8909999999999997,0.03500000000000014,0.9524999999999999,0.6105418095769828
4.45,Rice,650.92,76.58,32.34,7.3,41.91,2.5835041771816374,0.41821273190978636,0.5528509503167723,0.7340000000000003,0.8999999999999999,0.2977499999999999,0.5805627364453118
1.56,Tomato,637.77,80.56,34.61,6.65,51.42,0.9838466449347865,0.3962927772499208,0.6855618539513173,0.961,0.5750000000000002,0.5355000000000001,0.6306709262402477
3.28,Chilli,814.16,80.63,32.61,6.55,41.91,1.9430498140935426,0.6903202146988714,0.6878959653217739,0.7609999999999999,0.5249999999999999,0.2977499999999999,0.5923932360041289
4.47,Sugarcane,844,83.69,27.98,6.91,45.15,2.6030964413143716,0.7400610091513726,0.7899299766588863,0.29800000000000004,0.7050000000000001,0.37875,0.5823481971620519
3.33,Tomato,706.13,60.75,30.48,7.48,49.06,1.6981345251466116,0.5102432031471387,0.02500833611203735,0.548,0.9900000000000002,0.47650000000000003,0.5099503078518353
3.87,Chilli,981.56,88.31,29.58,5.84,61.63,2.5790402901188347,0.9693620709773131,0.9439813271090366,0.45799999999999985,0.16999999999999993,0.7907500000000001,0.66641867961727
2.49,Spinach,973.42,62.1,30.66,5.77,35.88,0.9331607216392895,0.9557933690053506,0.07002334111370463,0.5660000000000001,0.1349999999999998,0.14700000000000008,0.374763342023811
1.37,Carrot,647.46,74.28,30.72,6.09,36.28,0.5240534739941124,0.4124452001133504,0.47615871957319117,0.5719999999999998,0.29499999999999993,0.15700000000000003,0.38252078393730826
2.83,Sorghum,892.37,87.59,32.02,7.31,38.07,2.008967811528696,0.8206897701321865,0.9199733244414807,0.7020000000000003,0.9049999999999998,0.20175,0.7098826189147335
2.58,Brinjal,725.96,74.63,25.83,6.32,32.13,0.8139267579132368,0.5432981613908753,0.4878292764254751,0.08299999999999982,0.41000000000000014,0.05325000000000006,0.31547548756327004
4.47,Spinach,707.05,61.91,32.47,7.09,55.74,2.468302408257387,0.5117767665149772,0.06368789596532166,0.7469999999999999,0.7949999999999999,0.6435000000000001,0.5521929324960597
1.98,Carrot,432.98,66.88,26.44,5.91,37.59,0.32594154463341235,0.0549249054024771,0.2294098032677558,0.14400000000000013,0.20500000000000007,0.18975000000000009,0.16461694173404665
4.87,Banana,744.38,77.36,25.26,6.49,47.5,2.0564669648941902,0.5740027670817289,0.5788596198732912,0.026000000000000155,0.4950000000000001,0.4375,0.42227247739100415
4.83,Mustard,940.35,62.64,30.19,5.75,57.42,2.239379052304511,0.900668433598373,0.0880293431143715,0.5190000000000001,0.125,0.6855,0.46363955534254886
1.99,Sugarcane,868.08,72.71,30.81,6.33,47.96,1.0543053031478673,0.7802003633878415,0.4238079359786594,0.5809999999999998,0.41500000000000004,0.449,0.5298016598733002
2.39,Brinjal,871.79,69.87,25.35,6.02,66.24,1.107284288590282,0.7863846243603206,0.3291097032344117,0.03500000000000014,0.2599999999999998,0.9059999999999999,0.46329886551894645
4.58,Papaya,495.96,84.46,30.15,6.6,60.77,2.5737424693872857,0.159907319431248,0.8156052017339113,0.5149999999999999,0.5499999999999998,0.7692500000000001,0.5619525042330318
4.87,Papaya,615.07,63.3,30.35,7.06,40.92,2.0030216953372615,0.35845376806520984,0.11003667889296424,0.5350000000000001,0.7799999999999998,0.273,0.4112980893916348
2.77,Wheat,539.92,80.48,25.52,7.38,35.22,1.1293729188186998,0.23318497774666194,0.6828942980993667,0.051999999999999956,0.94,0.13049999999999998,0.4077158551692057
2.28,Cotton,589.55,72.2,32.12,6.07,65.78,1.1920826424659265,0.3159140537747328,0.40680226742247433,0.7119999999999997,0.28500000000000014,0.8945000000000001,0.5228432642394415
3.1,Maize,747.72,77.63,27.1,6.99,45.88,1.5620483916433197,0.5795702688736644,0.5878626208736245,0.21000000000000013,0.7450000000000001,0.3970000000000001,0.5038865779494579
3.75,Wheat,618.87,66.17,32.94,7.27,45.3,1.9740174724670685,0.3647880515410645,0.205735245081694,0.7939999999999998,0.8849999999999998,0.38249999999999995,0.5264046593245516
2.09,Tomato,736.42,78.29,28.11,5.75,62.4,1.010140499909331,0.5607341101165174,0.6098699566522178,0.31099999999999994,0.125,0.8099999999999999,0.483320813353747
3.95,Spinach,663.1,80.22,29.78,6.67,30.37,1.7261425099682348,0.438515777366605,0.6742247415805269,0.4780000000000001,0.585,0.009250000000000026,0.4369981037894265
1.21,Tomato,571.97,62.11,33.92,6.72,48.04,0.5590118793779608,0.286609658115384,0.0703567855951984,0.8920000000000001,0.6099999999999999,0.45099999999999996,0.4619932887421164
1.2,Brinjal,457.24,84.73,33.06,6.04,58.57,0.6504534017711862,0.0953643046456969,0.8246082027342451,0.8060000000000003,0.27,0.71425,0.5420445014759885
2.55,Mustard,935.1,85.84,32.82,5.55,63.95,1.7387367071515798,0.8919171209014685,0.8616205401800603,0.782,0.02499999999999991,0.8487500000000001,0.6818575322163059
2.41,Maize,406.82,61.91,26.6,6.01,65.41,0.6628735175063661,0.011318364421329899,0.06368789596532166,0.16000000000000014,0.2549999999999999,0.8852499999999999,0.27505125207733033
2.26,Banana,400.99,78.1,25.48,6.67,48.63,0.7701559076960076,0.0016002400360054612,0.6035345115038345,0.04800000000000004,0.585,0.46575000000000005,0.340776950307968
2.96,Maize,896.08,77.82,31.06,5.89,63.91,1.8173346814989901,0.8268740311046657,0.5941980660220072,0.6059999999999999,0.19499999999999984,0.8477499999999999,0.6139644194253345
2.28,Papaya,998.09,60.37,29.11,6.07,31.43,0.7938976643601241,0.9969162040972812,0.012337445815271674,0.4109999999999999,0.28500000000000014,0.03574999999999999,0.3482007299825106
1.77,Papaya,836.26,70.27,34.09,6.92,42.22,1.0599137209497562,0.7271590738610791,0.3424474824941646,0.9090000000000004,0.71,0.3055,0.5988213112710488
2.24,Maize,409.16,89.07,28.5,6.3,30.42,0.7817788416308239,0.015218949509093116,0.9693231077025675,0.35,0.3999999999999999,0.010500000000000042,0.3490084114423321
4.9,Groundnut,536.01,76.66,29.11,5.63,36.62,1.3952121228100296,0.22666733343334833,0.5555185061687229,0.4109999999999999,0.06499999999999995,0.16549999999999992,0.2847371679204142
2.64,Cotton,983.09,88,30.26,6.3,58.99,1.8777300969068003,0.9719124535346968,0.9336445481827277,0.5260000000000001,0.3999999999999999,0.72475,0.711261400343485
2.78,Brinjal,885.16,80.27,32.96,7.5,30.18,1.8264951751638037,0.8086713006951042,0.675891963987996,0.796,1,0.004499999999999993,0.65701265293662
3.31,Tomato,740.08,60.85,27.68,6.02,50.92,1.0897697076916655,0.5668350252537881,0.02834278092697571,0.26799999999999996,0.2599999999999998,0.523,0.3292355612361527
4.93,Onion,542.12,62.33,34.42,6.03,46.56,1.908447132062329,0.23685219449584105,0.07769256418806264,0.9420000000000002,0.2650000000000001,0.41400000000000003,0.3871089517367808
1.97,Rice,408.62,81.67,30.4,5.84,34.91,0.6184393443190731,0.014318814488840044,0.7225741913971325,0.5399999999999998,0.16999999999999993,0.12274999999999991,0.31392860117719446
3.73,Sugarcane,412.52,76.64,33.41,6.04,57.43,1.7698263695032719,0.020819789635111947,0.5548516172057354,0.8409999999999996,0.27,0.68575,0.4744842813681694
3.86,Rice,767.19,63.81,30.26,6.65,57.72,1.955528098074954,0.6120251371038989,0.1270423474491498,0.5260000000000001,0.5750000000000002,0.693,0.5066134969106099
3.43,Peas,413.1,78.42,32.72,7.43,59.05,2.126079556657326,0.021786601323531943,0.6142047349116374,0.7719999999999999,0.9649999999999999,0.72625,0.6198482672470338
1.35,Sorghum,996.18,84.31,25.51,6.72,60.61,0.8722582004800304,0.993732393192312,0.810603534511504,0.051000000000000156,0.6099999999999999,0.76525,0.6461171855407633
3.71,Spinach,510.03,82.59,32.99,6.32,42.6,1.8257740454959102,0.18336083745895215,0.7532510836945651,0.7990000000000002,0.41000000000000014,0.31500000000000006,0.49212238423070354
1.26,Carrot,826.42,67.38,30.24,6.28,69.77,0.7220023374902867,0.7107566134920237,0.24608202734244738,0.5239999999999998,0.3900000000000001,0.9942499999999999,0.5730177281668942
3.38,Maize,493.04,67.75,29.49,5.55,32.92,0.649270551569442,0.15503992265506497,0.2584194731577193,0.44899999999999984,0.02499999999999991,0.07300000000000004,0.19209187916255682
3.96,Groundnut,724.06,89.04,26.12,5.51,55.91,1.8003774047775392,0.5401310196529479,0.9683227742580864,0.1120000000000001,0.004999999999999893,0.6477499999999999,0.4546407587822069
1.84,Mustard,448.37,86.62,32.42,7.09,68.83,1.2791525304635867,0.08057875347968867,0.8876292097365792,0.7420000000000002,0.7949999999999999,0.97075,0.6951915926432536
4.37,Maize,860.07,69.55,26.31,6.48,38.97,1.6872900725218625,0.7668483605874215,0.3184394798266088,0.13099999999999987,0.4900000000000002,0.22424999999999998,0.38610756808280605
1.12,Maize,750.95,84.72,26.92,5.57,41.12,0.42878733365011984,0.584954409828141,0.824274758252751,0.19200000000000017,0.03500000000000014,0.2779999999999999,0.3828458336161784
4.38,Rice,451.7,64.85,26.26,6.07,53.04,1.0817287398350834,0.08612958610458236,0.161720573524508,0.12600000000000017,0.28500000000000014,0.576,0.24697003192581812
2.84,Chilli,909.15,65.91,25.07,6.21,61.25,1.2433385503229173,0.8486606324281974,0.1970656885628542,0.007000000000000029,0.355,0.78125,0.43779526419821035
1.87,Carrot,728.21,65.44,31.62,7.07,43.16,0.9366615031935572,0.5470487239752629,0.18139379793264418,0.6620000000000001,0.7850000000000001,0.3289999999999999,0.5008885043815814
1.54,Brinjal,952.96,62.63,27.71,6.37,63.47,0.786057318776226,0.9216882532379856,0.08769589863287773,0.2710000000000001,0.43500000000000005,0.83675,0.5104268303741727
4.81,Wheat,949.97,85.64,26.49,7.08,39.64,2.8394929015746713,0.9167041722925106,0.8549516505501835,0.14899999999999985,0.79,0.24100000000000002,0.5903311645685387
1.29,Cabbage,952.3,77.36,28.2,6.77,64.97,0.8588040086863229,0.9205880882132318,0.5788596198732912,0.31999999999999995,0.6349999999999998,0.87425,0.6657395416173045
1.8,Brinjal,446.67,67.77,29.99,5.57,40.12,0.4045792885931889,0.07774499508259579,0.2590863621207068,0.49899999999999983,0.03500000000000014,0.25299999999999995,0.2247662714406605
2.39,Pumpkin,472.57,85.46,30.03,7.44,54.7,1.4628558024746896,0.12091813772065811,0.8489496498832944,0.5030000000000001,0.9700000000000002,0.6175,0.6120735575207906
3.48,Brinjal,992.62,84.08,28.67,5.86,44.31,1.876055806889173,0.9877981697254588,0.8029343114371458,0.36700000000000016,0.18000000000000016,0.35775000000000007,0.539096496232521
3.18,Pulses,692.56,63.03,29.95,6.05,42.87,1.0687387383876004,0.48762314347152064,0.10103367789263093,0.49499999999999994,0.2749999999999999,0.3217499999999999,0.3360813642728303
1.5,Onion,542.93,79.32,29.27,7.12,44.16,0.7420251405816909,0.23820239702622054,0.6442147382460819,0.42699999999999994,0.81,0.3539999999999999,0.49468342705446056
2.16,Cotton,861.8,81.66,33.23,5.88,49.97,1.2978242813093521,0.7697321264856394,0.7222407469156386,0.8229999999999997,0.18999999999999995,0.49924999999999997,0.6008445746802555
1.96,Carrot,558.57,81.47,25.3,6.3,63.8,0.8840298842103186,0.2642729742794753,0.7159053017672559,0.030000000000000072,0.3999999999999999,0.845,0.45103565520934624
1.85,Cotton,836.33,81.69,33.68,7.23,60.37,1.458823730204482,0.7272757580303713,0.7232410803601201,0.868,0.8650000000000002,0.75925,0.7885533676780984
2.64,Maize,902.37,65.08,27.44,6.77,47.97,1.2328793314320257,0.8373589371739094,0.16938979659886627,0.24400000000000013,0.6349999999999998,0.44925,0.46699974675455513
3.82,Carrot,870.56,69.45,32.22,6.1,41.29,1.836418664794956,0.7843343168141886,0.3151050350116707,0.7219999999999999,0.2999999999999998,0.28225,0.4807378703651718
1.87,Groundnut,564.43,85.33,29.05,6.79,64.17,1.130566835693385,0.2740411061659248,0.8446148716238747,0.4050000000000001,0.645,0.8542500000000001,0.6045811955579599
2.47,Groundnut,640.97,86.95,27.94,7.13,64.81,1.6200778354345993,0.40162691070327217,0.8986328776258755,0.29400000000000015,0.815,0.8702500000000001,0.6559019576658296
2.56,Rice,647.95,68.38,31.15,6.31,48.15,1.1092164939725953,0.4132619892983948,0.27942647549183053,0.6149999999999999,0.4049999999999998,0.45375,0.433287692958045
4.91,Groundnut,694.76,60.69,32.69,6.64,57.83,2.5031651649137854,0.4912903602206997,0.023007669223074286,0.7689999999999998,0.5699999999999998,0.69575,0.5098096058887547
4.82,Groundnut,500.42,85.79,29.5,7.48,44.77,2.7344294626190884,0.16734176793185648,0.8599533177725912,0.45,0.9900000000000002,0.3692500000000001,0.5673090171408897
4.2,Brinjal,671.48,71.31,29.67,7.43,35.96,2.0249126082503577,0.4524845393475688,0.3771257085695233,0.4670000000000002,0.9649999999999999,0.14900000000000002,0.4821220495834185
1.97,Cotton,706.47,69.88,25.59,6.52,42.86,0.6819167224017301,0.5108099548265573,0.3294431477159052,0.05899999999999998,0.5099999999999998,0.3215,0.34615062050849243
1.27,Papaya,719.03,70.41,34.24,5.69,57.28,0.6552849820019742,0.5317464286309612,0.3471157052350783,0.9240000000000002,0.0950000000000002,0.682,0.515972426773208
2.27,Pulses,891.94,72.47,33.47,6.9,60.78,1.6127343320249787,0.8199729959493924,0.41580526842280763,0.8469999999999999,0.7000000000000002,0.7695000000000001,0.71045565287444
2.07,Papaya,710.4,71.35,28.98,6.04,64.07,1.000046155523353,0.5173609374739544,0.3784594864954984,0.398,0.27,0.8517499999999998,0.48311408479389045
3.02,Pulses,538.47,76.99,32.65,6.84,30.71,1.3590242340405132,0.23076794852561222,0.5665221740580193,0.7649999999999999,0.6699999999999999,0.017750000000000023,0.4500080245167262
4.11,Maize,797.88,62.37,28.13,6.2,49.46,1.5549849236583055,0.6631828107549466,0.07902634211403795,0.3129999999999999,0.3500000000000001,0.48650000000000004,0.37834183057379694
4.43,Brinjal,878.39,89.15,32.3,6.94,40.96,3.095131967211865,0.7973862746078577,0.9719906635545186,0.7299999999999998,0.7200000000000002,0.274,0.6986753876324753
4.38,Pumpkin,591.62,88.09,30.17,6.23,57.36,2.472080865004843,0.3193645713523695,0.9366455485161723,0.5170000000000001,0.3650000000000002,0.6839999999999999,0.5644020239737084
2.44,Peas,787.18,88.03,29.61,7.38,39.81,1.5744059416199856,0.6453468020203029,0.9346448816272093,0.46099999999999997,0.94,0.24525000000000005,0.6452483367295023
3.75,Brinjal,488.16,86.38,25.57,5.77,52.65,1.338586433489573,0.1469053691387042,0.8796265421807269,0.05700000000000003,0.1349999999999998,0.5662499999999999,0.35695638226388615
2.25,Banana,605.16,79.81,34.65,5.64,58.48,1.237269663614764,0.3419346235268623,0.66055351783928,0.9649999999999999,0.06999999999999984,0.712,0.5498976282732284
1.24,Rice,945.53,66.63,33.37,7.06,60.8,0.8723094348323859,0.9093030621259854,0.22107369123041,0.8369999999999997,0.7799999999999998,0.7699999999999999,0.703475350671279
3.81,Cotton,946.78,61.48,32.93,6.3,40.78,1.846506206345673,0.9113867080062008,0.04934978326108693,0.7929999999999999,0.3999999999999999,0.2695,0.4846472982534575
1.04,Sorghum,745.19,62.98,28.05,6.43,33.51,0.3187536404202322,0.5753529696121086,0.09936645548516164,0.30500000000000005,0.46499999999999986,0.08774999999999995,0.306493885019454
2.64,Spinach,821.41,69.72,27.9,7.37,38.75,1.3042990735189137,0.7024053608041205,0.324108036012004,0.28999999999999987,0.935,0.21875,0.49405267936322483
2.32,Banana,912.41,75.12,30.73,6.68,53.97,1.447917956322747,0.8540947808837991,0.5041680560186731,0.5730000000000001,0.5899999999999999,0.59925,0.6241025673804944
3.77,Papaya,975.13,89.8,33.46,6.82,31.62,2.6381014969715113,0.9586437965694853,0.9936645548516173,0.8460000000000001,0.6600000000000001,0.04050000000000002,0.6997616702842205
4.06,Groundnut,693.93,73.06,34.35,5.54,36.35,1.6557778734959905,0.48990681935623664,0.4354784928309438,0.9350000000000002,0.020000000000000018,0.15875000000000003,0.4078270624374361
2.22,Cotton,736.95,75.74,27.69,6.84,69.82,1.3413058802894124,0.5616175759697288,0.5248416138712904,0.26900000000000013,0.6699999999999999,0.9954999999999998,0.6041918379682037
4.25,Carrot,649.38,80.85,31.07,6.28,45.29,2.1166083104849993,0.41564568018536113,0.6952317439146382,0.607,0.3900000000000001,0.38225,0.49802548481999986
2.18,Rice,443.19,65.42,32.24,6.42,49.86,0.8428625707898756,0.07194412495207618,0.18072690896965665,0.7240000000000002,0.45999999999999996,0.4965,0.38663420678434657
2.79,Mustard,653.68,87.98,27.26,7.12,30.44,1.3407574233280375,0.4228134220133019,0.9329776592197402,0.22600000000000015,0.81,0.011000000000000032,0.48055821624660844
3.91,Brinjal,874.38,75.87,29.07,6.55,53.68,2.2239128546502833,0.7907019386241269,0.5291763921307104,0.40700000000000003,0.5249999999999999,0.592,0.5687756661509675
3.77,Cabbage,882.93,68.29,26.87,7.47,43.01,1.9442866819088023,0.8049540764447999,0.2764254751583864,0.1870000000000001,0.9849999999999999,0.32524999999999993,0.5157259103206372
4.95,Peas,935.43,88.05,31.99,7.09,51.21,3.8135086842640016,0.8924672034138452,0.9353117705901968,0.6989999999999998,0.7949999999999999,0.53025,0.7704057948008084
1.9,Cabbage,430.88,78.76,33.64,6.96,51.04,1.0628471664903343,0.051424380323715255,0.6255418472824278,0.8640000000000001,0.73,0.526,0.5593932455212286
3.65,Chilli,716.29,74.51,33.78,6.68,68.7,2.5159501242416273,0.5271790768615291,0.4838279426475494,0.8780000000000001,0.5899999999999999,0.9675,0.6893014039018157
3.44,Sugarcane,464.45,77.4,31.7,6.32,40.73,1.4006484062548477,0.10738277408277909,0.5801933977992667,0.6699999999999999,0.41000000000000014,0.26824999999999993,0.4071652343764092
4.66,Groundnut,520.45,82.45,28.47,5.61,52.82,1.7911296884781136,0.20073010951642756,0.7485828609536515,0.34699999999999986,0.05500000000000016,0.5705,0.3843625940940158
1.63,Cotton,940.13,64.64,31.61,5.54,45.26,0.6903115041357292,0.9003017119234551,0.15471823941313775,0.6609999999999999,0.020000000000000018,0.38149999999999995,0.42350399026731855
4.01,Banana,698.07,85.94,33.64,5.59,46.88,2.1595957972842195,0.4968078545115101,0.8649549849949985,0.8640000000000001,0.04499999999999993,0.42200000000000004,0.5385525679013017
3.27,Pulses,855.13,88.79,31.26,7.42,32.22,2.1975056971053664,0.7586137920688103,0.9599866622207406,0.6260000000000001,0.96,0.05549999999999997,0.6720200908579101
2.1,Carrot,438.63,77.01,29.13,6.15,57.54,0.8643734600768643,0.06434298478105052,0.5671890630210072,0.4129999999999999,0.3250000000000002,0.6885,0.41160640956041156
2.9,Chilli,650.1,80.47,34.2,6.9,37.81,1.690500894021538,0.4168458602123652,0.6825608536178727,0.9200000000000003,0.7000000000000002,0.19525000000000006,0.5829313427660476
2.34,Tomato,804.54,85.8,33.35,6.69,48.74,1.6066773395051273,0.674284476004734,0.8602867622540847,0.8350000000000002,0.5950000000000002,0.4685,0.6866142476517638
3.32,Sorghum,480.04,71.24,33.82,6.64,47.37,1.5898893041927278,0.13337000550082517,0.37479159719906624,0.882,0.5699999999999998,0.4342499999999999,0.47888232053997826
4.56,Peas,595.49,89.78,34.03,6.66,48.73,2.982297642856165,0.3258155389975163,0.9929976658886297,0.9030000000000001,0.5800000000000001,0.46824999999999994,0.6540126409772292
3.28,Banana,438.73,80.42,28.94,6.1,45.02,1.1905765698261879,0.06450967645146778,0.6808936312104037,0.39400000000000013,0.2999999999999998,0.37550000000000006,0.36298066153237435
3.53,Brinjal,790.8,72.72,33.6,7.27,39.7,2.1624938291903897,0.6513810404894066,0.4241413804601534,0.8600000000000001,0.8849999999999998,0.24250000000000008,0.6126044841899121
3.07,Wheat,982.53,80.32,30.7,7.34,47.95,2.2025949342775566,0.9709789801803602,0.6775591863954651,0.57,0.9199999999999999,0.4487500000000001,0.717457633315165
